origin,destination,departure_time,arrival_time,fare,s,f
Colombo,Kandy,15:55,18:55,250.0,"[:Schedule {service_type: Luxury, arrival: 18:55, route_no: 01, route_type: Express Route, arrival_to_terminal: 15:25, Runing Days: Odd Days, departure: 15:55, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:15,20:15,250.0,"[:Schedule {service_type: Luxury, arrival: 20:15, route_no: 01, route_type: Normal Route, arrival_to_terminal: 15:45, Runing Days: Odd Days, departure: 16:15, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:15,20:15,250.0,"[:Schedule {service_type: Luxury, arrival: 20:15, route_no: 01, route_type: Normal Route, arrival_to_terminal: 15:45, Runing Days: Odd Days, departure: 16:15, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:35,19:35,250.0,"[:Schedule {service_type: Luxury, arrival: 19:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 16:05, Runing Days: Odd Days, departure: 16:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:35,19:35,250.0,"[:Schedule {service_type: Luxury, arrival: 19:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 16:05, Runing Days: Odd Days, departure: 16:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:50,20:50,250.0,"[:Schedule {service_type: Luxury, arrival: 20:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 16:20, Runing Days: Odd Days, departure: 16:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,16:50,20:50,250.0,"[:Schedule {service_type: Luxury, arrival: 20:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 16:20, Runing Days: Odd Days, departure: 16:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:05,20:05,250.0,"[:Schedule {service_type: Luxury, arrival: 20:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 16:35, Runing Days: Odd Days, departure: 17:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:05,20:05,250.0,"[:Schedule {service_type: Luxury, arrival: 20:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 16:35, Runing Days: Odd Days, departure: 17:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:20,21:20,250.0,"[:Schedule {service_type: Luxury, arrival: 21:20, route_no: 01, route_type: Normal Route, arrival_to_terminal: 16:50, Runing Days: Odd Days, departure: 17:20, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:20,21:20,250.0,"[:Schedule {service_type: Luxury, arrival: 21:20, route_no: 01, route_type: Normal Route, arrival_to_terminal: 16:50, Runing Days: Odd Days, departure: 17:20, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:35,20:35,250.0,"[:Schedule {service_type: Luxury, arrival: 20:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 17:05, Runing Days: Odd Days, departure: 17:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:35,20:35,250.0,"[:Schedule {service_type: Luxury, arrival: 20:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 17:05, Runing Days: Odd Days, departure: 17:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:50,21:50,250.0,"[:Schedule {service_type: Luxury, arrival: 21:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 17:20, Runing Days: Odd Days, departure: 17:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:50,21:50,250.0,"[:Schedule {service_type: Luxury, arrival: 21:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 17:20, Runing Days: Odd Days, departure: 17:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:05,21:05,250.0,"[:Schedule {service_type: Luxury, arrival: 21:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 17:35, Runing Days: Odd Days, departure: 18:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:05,21:05,250.0,"[:Schedule {service_type: Luxury, arrival: 21:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 17:35, Runing Days: Odd Days, departure: 18:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:20,22:20,250.0,"[:Schedule {service_type: Luxury, arrival: 22:20, route_no: 01, route_type: Normal Route, arrival_to_terminal: 17:50, Runing Days: Odd Days, departure: 18:20, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:20,22:20,250.0,"[:Schedule {service_type: Luxury, arrival: 22:20, route_no: 01, route_type: Normal Route, arrival_to_terminal: 17:50, Runing Days: Odd Days, departure: 18:20, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:35,21:35,250.0,"[:Schedule {service_type: Luxury, arrival: 21:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 18:05, Runing Days: Odd Days, departure: 18:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:35,21:35,250.0,"[:Schedule {service_type: Luxury, arrival: 21:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 18:05, Runing Days: Odd Days, departure: 18:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:50,22:50,250.0,"[:Schedule {service_type: Luxury, arrival: 22:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 18:20, Runing Days: Odd Days, departure: 18:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:50,22:50,250.0,"[:Schedule {service_type: Luxury, arrival: 22:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 18:20, Runing Days: Odd Days, departure: 18:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:05,22:05,250.0,"[:Schedule {service_type: Luxury, arrival: 22:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 18:35, Runing Days: Odd Days, departure: 19:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:05,22:05,250.0,"[:Schedule {service_type: Luxury, arrival: 22:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 18:35, Runing Days: Odd Days, departure: 19:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:25,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 01, route_type: Normal Route, arrival_to_terminal: 18:55, Runing Days: Odd Days, departure: 19:25, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:25,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 01, route_type: Normal Route, arrival_to_terminal: 18:55, Runing Days: Odd Days, departure: 19:25, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:45,22:45,250.0,"[:Schedule {service_type: Luxury, arrival: 22:45, route_no: 01, route_type: Express Route, arrival_to_terminal: 19:15, Runing Days: Odd Days, departure: 19:45, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:45,22:45,250.0,"[:Schedule {service_type: Luxury, arrival: 22:45, route_no: 01, route_type: Express Route, arrival_to_terminal: 19:15, Runing Days: Odd Days, departure: 19:45, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:05,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 01, route_type: Normal Route, arrival_to_terminal: 19:35, Runing Days: Odd Days, departure: 20:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:05,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 01, route_type: Normal Route, arrival_to_terminal: 19:35, Runing Days: Odd Days, departure: 20:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:25,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 01, route_type: Express Route, arrival_to_terminal: 19:55, Runing Days: Odd Days, departure: 20:25, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:25,23:25,250.0,"[:Schedule {service_type: Luxury, arrival: 23:25, route_no: 01, route_type: Express Route, arrival_to_terminal: 19:55, Runing Days: Odd Days, departure: 20:25, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:45,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 01, route_type: Normal Route, arrival_to_terminal: 20:15, Runing Days: Odd Days, departure: 20:45, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:45,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 01, route_type: Normal Route, arrival_to_terminal: 20:15, Runing Days: Odd Days, departure: 20:45, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:05,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 20:35, Runing Days: Odd Days, departure: 21:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:05,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 01, route_type: Express Route, arrival_to_terminal: 20:35, Runing Days: Odd Days, departure: 21:05, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:50,1:50,250.0,"[:Schedule {service_type: Luxury, arrival: 1:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 21:20, Runing Days: Odd Days, departure: 21:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:50,1:50,250.0,"[:Schedule {service_type: Luxury, arrival: 1:50, route_no: 01, route_type: Normal Route, arrival_to_terminal: 21:20, Runing Days: Odd Days, departure: 21:50, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:35,1:35,250.0,"[:Schedule {service_type: Luxury, arrival: 1:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 22:05, Runing Days: Odd Days, departure: 22:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:35,1:35,250.0,"[:Schedule {service_type: Luxury, arrival: 1:35, route_no: 01, route_type: Express Route, arrival_to_terminal: 22:05, Runing Days: Odd Days, departure: 22:35, fare_type: AC, Source: 01 Kandy - Colombo Panal -OddDays_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,3:45,7:45,250.0,"[:Schedule {arrival: 7:45, route_type: Normal Route, arrival_to_terminal: 3:00, Runing Days: Even Days, departure: 3:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,3:45,7:45,250.0,"[:Schedule {arrival: 7:45, route_type: Normal Route, arrival_to_terminal: 3:00, Runing Days: Even Days, departure: 3:45, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,4:25,7:25,250.0,"[:Schedule {arrival: 7:25, route_type: Express Route, arrival_to_terminal: 3:45, Runing Days: Even Days, departure: 4:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,4:25,7:25,250.0,"[:Schedule {arrival: 7:25, route_type: Express Route, arrival_to_terminal: 3:45, Runing Days: Even Days, departure: 4:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,4:50,8:50,250.0,"[:Schedule {arrival: 8:50, route_type: Normal Route, arrival_to_terminal: 4:25, Runing Days: Even Days, departure: 4:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,4:50,8:50,250.0,"[:Schedule {arrival: 8:50, route_type: Normal Route, arrival_to_terminal: 4:25, Runing Days: Even Days, departure: 4:50, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:15,8:15,250.0,"[:Schedule {arrival: 8:15, route_type: Express Route, arrival_to_terminal: 4:50, Runing Days: Even Days, departure: 5:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:15,8:15,250.0,"[:Schedule {arrival: 8:15, route_type: Express Route, arrival_to_terminal: 4:50, Runing Days: Even Days, departure: 5:15, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:40,9:40,250.0,"[:Schedule {arrival: 9:40, route_type: Normal Route, arrival_to_terminal: 5:15, Runing Days: Even Days, departure: 5:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:40,9:40,250.0,"[:Schedule {arrival: 9:40, route_type: Normal Route, arrival_to_terminal: 5:15, Runing Days: Even Days, departure: 5:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:55,8:55,250.0,"[:Schedule {arrival: 8:55, route_type: Express Route, arrival_to_terminal: 5:40, Runing Days: Even Days, departure: 5:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,5:55,8:55,250.0,"[:Schedule {arrival: 8:55, route_type: Express Route, arrival_to_terminal: 5:40, Runing Days: Even Days, departure: 5:55, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:10,10:10,250.0,"[:Schedule {arrival: 10:10, route_type: Normal Route, arrival_to_terminal: 5:55, Runing Days: Even Days, departure: 6:10, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:10,10:10,250.0,"[:Schedule {arrival: 10:10, route_type: Normal Route, arrival_to_terminal: 5:55, Runing Days: Even Days, departure: 6:10, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:25,9:25,250.0,"[:Schedule {arrival: 9:25, route_type: Express Route, arrival_to_terminal: 6:10, Runing Days: Even Days, departure: 6:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:25,9:25,250.0,"[:Schedule {arrival: 9:25, route_type: Express Route, arrival_to_terminal: 6:10, Runing Days: Even Days, departure: 6:25, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:40,10:40,250.0,"[:Schedule {arrival: 10:40, route_type: Normal Route, arrival_to_terminal: 6:25, Runing Days: Even Days, departure: 6:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6:40,10:40,250.0,"[:Schedule {arrival: 10:40, route_type: Normal Route, arrival_to_terminal: 6:25, Runing Days: Even Days, departure: 6:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:00,250.0,"[:Schedule {arrival: 10:00, route_type: Express Route, arrival_to_terminal: 6:40, Runing Days: Even Days, departure: 7:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:00,250.0,"[:Schedule {arrival: 10:00, route_type: Express Route, arrival_to_terminal: 6:40, Runing Days: Even Days, departure: 7:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:20,11:20,250.0,"[:Schedule {arrival: 11:20, route_type: Normal Route, arrival_to_terminal: 7:00, Runing Days: Even Days, departure: 7:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:20,11:20,250.0,"[:Schedule {arrival: 11:20, route_type: Normal Route, arrival_to_terminal: 7:00, Runing Days: Even Days, departure: 7:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:40,10:40,250.0,"[:Schedule {arrival: 10:40, route_type: Express Route, arrival_to_terminal: 7:20, Runing Days: Even Days, departure: 7:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:40,10:40,250.0,"[:Schedule {arrival: 10:40, route_type: Express Route, arrival_to_terminal: 7:20, Runing Days: Even Days, departure: 7:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:00,12:00,250.0,"[:Schedule {arrival: 12:00, route_type: Normal Route, arrival_to_terminal: 7:40, Runing Days: Even Days, departure: 8:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:00,12:00,250.0,"[:Schedule {arrival: 12:00, route_type: Normal Route, arrival_to_terminal: 7:40, Runing Days: Even Days, departure: 8:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:20,11:20,250.0,"[:Schedule {arrival: 11:20, route_type: Express Route, arrival_to_terminal: 8:00, Runing Days: Even Days, departure: 8:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:20,11:20,250.0,"[:Schedule {arrival: 11:20, route_type: Express Route, arrival_to_terminal: 8:00, Runing Days: Even Days, departure: 8:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:40,12:40,250.0,"[:Schedule {arrival: 12:40, route_type: Normal Route, arrival_to_terminal: 8:20, Runing Days: Even Days, departure: 8:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,8:40,12:40,250.0,"[:Schedule {arrival: 12:40, route_type: Normal Route, arrival_to_terminal: 8:20, Runing Days: Even Days, departure: 8:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:00,12:00,250.0,"[:Schedule {arrival: 12:00, route_type: Express Route, arrival_to_terminal: 8:40, Runing Days: Even Days, departure: 9:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:00,12:00,250.0,"[:Schedule {arrival: 12:00, route_type: Express Route, arrival_to_terminal: 8:40, Runing Days: Even Days, departure: 9:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:20,13:20,250.0,"[:Schedule {arrival: 13:20, route_type: Normal Route, arrival_to_terminal: 9:00, Runing Days: Even Days, departure: 9:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:20,13:20,250.0,"[:Schedule {arrival: 13:20, route_type: Normal Route, arrival_to_terminal: 9:00, Runing Days: Even Days, departure: 9:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:40,12:40,250.0,"[:Schedule {arrival: 12:40, route_type: Express Route, arrival_to_terminal: 9:20, Runing Days: Even Days, departure: 9:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,9:40,12:40,250.0,"[:Schedule {arrival: 12:40, route_type: Express Route, arrival_to_terminal: 9:20, Runing Days: Even Days, departure: 9:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,14:00,250.0,"[:Schedule {arrival: 14:00, route_type: Normal Route, arrival_to_terminal: 9:40, Runing Days: Even Days, departure: 10:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,14:00,250.0,"[:Schedule {arrival: 14:00, route_type: Normal Route, arrival_to_terminal: 9:40, Runing Days: Even Days, departure: 10:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:20,13:20,250.0,"[:Schedule {arrival: 13:20, route_type: Express Route, arrival_to_terminal: 10:00, Runing Days: Even Days, departure: 10:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:20,13:20,250.0,"[:Schedule {arrival: 13:20, route_type: Express Route, arrival_to_terminal: 10:00, Runing Days: Even Days, departure: 10:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:40,14:40,250.0,"[:Schedule {arrival: 14:40, route_type: Normal Route, arrival_to_terminal: 10:20, Runing Days: Even Days, departure: 10:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:40,14:40,250.0,"[:Schedule {arrival: 14:40, route_type: Normal Route, arrival_to_terminal: 10:20, Runing Days: Even Days, departure: 10:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:00,14:00,250.0,"[:Schedule {arrival: 14:00, route_type: Express Route, arrival_to_terminal: 10:40, Runing Days: Even Days, departure: 11:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:00,14:00,250.0,"[:Schedule {arrival: 14:00, route_type: Express Route, arrival_to_terminal: 10:40, Runing Days: Even Days, departure: 11:00, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:20,15:20,250.0,"[:Schedule {arrival: 15:20, route_type: Normal Route, arrival_to_terminal: 11:00, Runing Days: Even Days, departure: 11:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:20,15:20,250.0,"[:Schedule {arrival: 15:20, route_type: Normal Route, arrival_to_terminal: 11:00, Runing Days: Even Days, departure: 11:20, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:40,14:40,250.0,"[:Schedule {arrival: 14:40, route_type: Express Route, arrival_to_terminal: 11:20, Runing Days: Even Days, departure: 11:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:40,14:40,250.0,"[:Schedule {arrival: 14:40, route_type: Express Route, arrival_to_terminal: 11:20, Runing Days: Even Days, departure: 11:40, Source: 01 Kandy - Colombo Panal-Even_extracted_tables_english new.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
